ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_DECH
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02D,Encombrants,21048.10806
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02E,Déblais et gravats,21296.30742
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02F,DEEE,2415.06428
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,02Z,Autres déchets,30.79979
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02A,Déchets dangereux,236.27557
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02B,Matériaux recyclables,7165.16858
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02C,Déchets verts,9172.03526
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02D,Encombrants,6299.21039
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02E,Déblais et gravats,6711.76736
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02F,DEEE,1087.89646
2015,84,Auvergne-Rhône-Alpes,15,Cantal,02Z,Autres déchets,8.2771
2015,84,Auvergne-Rhône-Alpes,26,Drôme,02A,Déchets dangereux,905.29635
2015,84,Auvergne-Rhône-Alpes,26,Drôme,02B,Matériaux recyclables,23384.78746
2015,84,Auvergne-Rhône-Alpes,26,Drôme,02C,Déchets verts,31617.69329
2015,84,Auvergne-Rhône-Alpes,26,Drôme,02D,Encombrants,33264.28547
2015,84,Auvergne-Rhône-Alpes,26,Drôme,02E,Déblais et gravats,38031.42008
2015,84,Auvergne-Rhône-Alpes,26,Drôme,02F,DEEE,2927.90868
2015,84,Auvergne-Rhône-Alpes,26,Drôme,02Z,Autres déchets,15.82086
2015,84,Auvergne-Rhône-Alpes,38,Isère,02A,Déchets dangereux,2879.79409
2015,84,Auvergne-Rhône-Alpes,38,Isère,02B,Matériaux recyclables,66091.99904
2015,84,Auvergne-Rhône-Alpes,38,Isère,02C,Déchets verts,102199.6354
2015,84,Auvergne-Rhône-Alpes,38,Isère,02D,Encombrants,85195.49968
2015,84,Auvergne-Rhône-Alpes,38,Isère,02E,Déblais et gravats,97068.73679
2015,84,Auvergne-Rhône-Alpes,38,Isère,02F,DEEE,7634.64287
2015,84,Auvergne-Rhône-Alpes,38,Isère,02Z,Autres déchets,9622.93578
2015,84,Auvergne-Rhône-Alpes,42,Loire,02A,Déchets dangereux,1501.43307
2015,84,Auvergne-Rhône-Alpes,42,Loire,02B,Matériaux recyclables,34837.77204
2015,84,Auvergne-Rhône-Alpes,42,Loire,02C,Déchets verts,49387.06911
2015,84,Auvergne-Rhône-Alpes,42,Loire,02D,Encombrants,41719.10271
2015,84,Auvergne-Rhône-Alpes,42,Loire,02E,Déblais et gravats,45680.69463
2015,84,Auvergne-Rhône-Alpes,42,Loire,02F,DEEE,4952.88012
2015,84,Auvergne-Rhône-Alpes,42,Loire,02Z,Autres déchets,1793.72118
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02A,Déchets dangereux,500.36653
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02B,Matériaux recyclables,11051.9372
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02C,Déchets verts,12727.56012
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02D,Encombrants,9931.82346
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02E,Déblais et gravats,14861.66166
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02F,DEEE,1833.09884
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02Z,Autres déchets,4.16676
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02A,Déchets dangereux,1401.9655
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02B,Matériaux recyclables,25063.73124
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02C,Déchets verts,32249.91538
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02D,Encombrants,29382.94974
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02E,Déblais et gravats,38334.49459
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02F,DEEE,4728.57323
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02Z,Autres déchets,8.65012
2015,84,Auvergne-Rhône-Alpes,69,Rhône,02A,Déchets dangereux,2916.1936
2015,84,Auvergne-Rhône-Alpes,69,Rhône,02B,Matériaux recyclables,55307.19754
2015,84,Auvergne-Rhône-Alpes,69,Rhône,02C,Déchets verts,59235.90445
2015,84,Auvergne-Rhône-Alpes,69,Rhône,02D,Encombrants,48080.46
2015,84,Auvergne-Rhône-Alpes,69,Rhône,02E,Déblais et gravats,59244.95144
2015,84,Auvergne-Rhône-Alpes,69,Rhône,02F,DEEE,8837.32147
2015,84,Auvergne-Rhône-Alpes,69,Rhône,02Z,Autres déchets,37.32214
2015,84,Auvergne-Rhône-Alpes,73,Savoie,02A,Déchets dangereux,1303.82478
2015,84,Auvergne-Rhône-Alpes,73,Savoie,02B,Matériaux recyclables,31459.55508
2015,84,Auvergne-Rhône-Alpes,73,Savoie,02C,Déchets verts,34240.49197
2015,84,Auvergne-Rhône-Alpes,73,Savoie,02D,Encombrants,24851.19257
2015,84,Auvergne-Rhône-Alpes,73,Savoie,02E,Déblais et gravats,32549.9446
2015,84,Auvergne-Rhône-Alpes,73,Savoie,02F,DEEE,4249.94462
2015,84,Auvergne-Rhône-Alpes,73,Savoie,02Z,Autres déchets,47.36987
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02A,Déchets dangereux,1386.59935
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02B,Matériaux recyclables,57392.24781
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02C,Déchets verts,60760.01916
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02D,Encombrants,44372.86642
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02E,Déblais et gravats,44425.28091
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02F,DEEE,6415.41849
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02Z,Autres déchets,70.13329
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02A,Déchets dangereux,1380.93106
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02B,Matériaux recyclables,22204.06769
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02C,Déchets verts,36283.47137
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02D,Encombrants,22617.11316
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02E,Déblais et gravats,37001.73662
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02F,DEEE,3596.98413
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02Z,Autres déchets,1512.35513
2015,27,Bourgogne-Franche-Comté,25,Doubs,02A,Déchets dangereux,880.55465
2015,27,Bourgogne-Franche-Comté,25,Doubs,02B,Matériaux recyclables,26245.08946
2015,27,Bourgogne-Franche-Comté,25,Doubs,02C,Déchets verts,35038.19714
2015,27,Bourgogne-Franche-Comté,25,Doubs,02D,Encombrants,30163.20191
2015,27,Bourgogne-Franche-Comté,25,Doubs,02E,Déblais et gravats,23318.94891
2015,27,Bourgogne-Franche-Comté,25,Doubs,02F,DEEE,4041.6052
2015,27,Bourgogne-Franche-Comté,25,Doubs,02Z,Autres déchets,61.83382
2015,27,Bourgogne-Franche-Comté,39,Jura,02A,Déchets dangereux,480.715
2015,27,Bourgogne-Franche-Comté,39,Jura,02B,Matériaux recyclables,12514.826
2015,27,Bourgogne-Franche-Comté,39,Jura,02C,Déchets verts,10556.621
2015,27,Bourgogne-Franche-Comté,39,Jura,02D,Encombrants,10297.915
2015,27,Bourgogne-Franche-Comté,39,Jura,02E,Déblais et gravats,8819.929
2015,27,Bourgogne-Franche-Comté,39,Jura,02F,DEEE,2588.11
2015,27,Bourgogne-Franche-Comté,39,Jura,02Z,Autres déchets,2984.694
2015,27,Bourgogne-Franche-Comté,58,Nièvre,02A,Déchets dangereux,649.86601
2015,27,Bourgogne-Franche-Comté,58,Nièvre,02B,Matériaux recyclables,8918.12205
2015,27,Bourgogne-Franche-Comté,58,Nièvre,02C,Déchets verts,14803.23626
2015,27,Bourgogne-Franche-Comté,58,Nièvre,02D,Encombrants,13898.73135
2015,27,Bourgogne-Franche-Comté,58,Nièvre,02E,Déblais et gravats,7322.17807
2015,27,Bourgogne-Franche-Comté,58,Nièvre,02F,DEEE,2108.23256
2015,27,Bourgogne-Franche-Comté,58,Nièvre,02Z,Autres déchets,12.11682
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,02A,Déchets dangereux,550.7601
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,02B,Matériaux recyclables,11925.71652
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,02C,Déchets verts,14837.47385
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,02D,Encombrants,17289.11722
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,02E,Déblais et gravats,10605.05463
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,02F,DEEE,2403.04681
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,02Z,Autres déchets,54.13493
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02A,Déchets dangereux,1530.79789
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02B,Matériaux recyclables,31784.70127
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02C,Déchets verts,46895.47694
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02D,Encombrants,26069.82005
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02E,Déblais et gravats,26472.57181
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02F,DEEE,4525.88564
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02Z,Autres déchets,167.25358
2015,27,Bourgogne-Franche-Comté,89,Yonne,02A,Déchets dangereux,980.6667
2015,27,Bourgogne-Franche-Comté,89,Yonne,02B,Matériaux recyclables,13818.7308
2015,27,Bourgogne-Franche-Comté,89,Yonne,02C,Déchets verts,23139.14258
2015,27,Bourgogne-Franche-Comté,89,Yonne,02D,Encombrants,22867.8849
2015,27,Bourgogne-Franche-Comté,89,Yonne,02E,Déblais et gravats,29120.93165
2015,27,Bourgogne-Franche-Comté,89,Yonne,02F,DEEE,3388.58767
2015,27,Bourgogne-Franche-Comté,89,Yonne,02Z,Autres déchets,6.963
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02A,Déchets dangereux,48.79979
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02B,Matériaux recyclables,5615.45208
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02C,Déchets verts,5566.20333
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02D,Encombrants,6408.9078
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02E,Déblais et gravats,6430.0586
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02F,DEEE,276.1069
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02Z,Autres déchets,5.65757
2015,53,Bretagne,22,Cotes-d'Armor,02A,Déchets dangereux,1423.11267
2015,53,Bretagne,22,Cotes-d'Armor,02B,Matériaux recyclables,29205.73027
2015,53,Bretagne,22,Cotes-d'Armor,02C,Déchets verts,119683.2762
2015,53,Bretagne,22,Cotes-d'Armor,02D,Encombrants,38201.76347
2015,53,Bretagne,22,Cotes-d'Armor,02E,Déblais et gravats,61574.50565
2015,53,Bretagne,22,Cotes-d'Armor,02F,DEEE,5098.54212
2015,53,Bretagne,22,Cotes-d'Armor,02Z,Autres déchets,9.90184
2015,53,Bretagne,29,Finistère,02A,Déchets dangereux,2634.80745
2015,53,Bretagne,29,Finistère,02B,Matériaux recyclables,36863.42513
2015,53,Bretagne,29,Finistère,02C,Déchets verts,150802.3506
2015,53,Bretagne,29,Finistère,02D,Encombrants,66312.91093
2015,53,Bretagne,29,Finistère,02E,Déblais et gravats,70037.56224
2015,53,Bretagne,29,Finistère,02F,DEEE,6425.13357
2015,53,Bretagne,29,Finistère,02Z,Autres déchets,68.28
2015,53,Bretagne,35,Ille-et-Vilaine,02A,Déchets dangereux,1959.01921
2015,53,Bretagne,35,Ille-et-Vilaine,02B,Matériaux recyclables,32507.82131
2015,53,Bretagne,35,Ille-et-Vilaine,02C,Déchets verts,82826.18254
2015,53,Bretagne,35,Ille-et-Vilaine,02D,Encombrants,55946.87685
2015,53,Bretagne,35,Ille-et-Vilaine,02E,Déblais et gravats,57817.24819
2015,53,Bretagne,35,Ille-et-Vilaine,02F,DEEE,6765.59937
2015,53,Bretagne,35,Ille-et-Vilaine,02Z,Autres déchets,46.2542
2015,53,Bretagne,56,Morbihan,02A,Déchets dangereux,1244.87047
2015,53,Bretagne,56,Morbihan,02B,Matériaux recyclables,36013.50665
2015,53,Bretagne,56,Morbihan,02C,Déchets verts,94191.83834
2015,53,Bretagne,56,Morbihan,02D,Encombrants,44701.67954
2015,53,Bretagne,56,Morbihan,02E,Déblais et gravats,58718.42838
2015,53,Bretagne,56,Morbihan,02F,DEEE,4069.22327
2015,53,Bretagne,56,Morbihan,02Z,Autres déchets,7.70142
2015,24,Centre-Val de Loire,18,Cher,02A,Déchets dangereux,641.25828
2015,24,Centre-Val de Loire,18,Cher,02B,Matériaux recyclables,10899.84712
2015,24,Centre-Val de Loire,18,Cher,02C,Déchets verts,24578.3888
2015,24,Centre-Val de Loire,18,Cher,02D,Encombrants,21221.15734
2015,24,Centre-Val de Loire,18,Cher,02E,Déblais et gravats,16802.1045
2015,24,Centre-Val de Loire,18,Cher,02F,DEEE,1735.91084
2015,24,Centre-Val de Loire,18,Cher,02Z,Autres déchets,74.62951
2015,24,Centre-Val de Loire,28,Eure-et-Loir,02A,Déchets dangereux,579.45618
2015,24,Centre-Val de Loire,28,Eure-et-Loir,02B,Matériaux recyclables,15474.41251
2015,24,Centre-Val de Loire,28,Eure-et-Loir,02C,Déchets verts,30237.22743
2015,24,Centre-Val de Loire,28,Eure-et-Loir,02D,Encombrants,33818.93408
2015,24,Centre-Val de Loire,28,Eure-et-Loir,02E,Déblais et gravats,31206.72244
2015,24,Centre-Val de Loire,28,Eure-et-Loir,02F,DEEE,3134.34708
2015,24,Centre-Val de Loire,28,Eure-et-Loir,02Z,Autres déchets,29.61913
2015,24,Centre-Val de Loire,36,Indre,02A,Déchets dangereux,414.29939
2015,24,Centre-Val de Loire,36,Indre,02B,Matériaux recyclables,5175.40561
2015,24,Centre-Val de Loire,36,Indre,02C,Déchets verts,16510.89753
2015,24,Centre-Val de Loire,36,Indre,02D,Encombrants,14490.26214
2015,24,Centre-Val de Loire,36,Indre,02E,Déblais et gravats,6372.58954
2015,24,Centre-Val de Loire,36,Indre,02F,DEEE,1591.44441
2015,24,Centre-Val de Loire,36,Indre,02Z,Autres déchets,53.75247
2015,24,Centre-Val de Loire,37,Indre-et-Loire,02A,Déchets dangereux,1230.52026
2015,24,Centre-Val de Loire,37,Indre-et-Loire,02B,Matériaux recyclables,14673.49897
2015,24,Centre-Val de Loire,37,Indre-et-Loire,02C,Déchets verts,39867.74177
2015,24,Centre-Val de Loire,37,Indre-et-Loire,02D,Encombrants,37012.72551
2015,24,Centre-Val de Loire,37,Indre-et-Loire,02E,Déblais et gravats,30220.18653
2015,24,Centre-Val de Loire,37,Indre-et-Loire,02F,DEEE,3203.66757
2015,24,Centre-Val de Loire,37,Indre-et-Loire,02Z,Autres déchets,8.17344
2015,24,Centre-Val de Loire,41,Loir-et-Cher,02A,Déchets dangereux,571.01821
2015,24,Centre-Val de Loire,41,Loir-et-Cher,02B,Matériaux recyclables,9262.21841
2015,24,Centre-Val de Loire,41,Loir-et-Cher,02C,Déchets verts,29153.08481
2015,24,Centre-Val de Loire,41,Loir-et-Cher,02D,Encombrants,27518.89532
2015,24,Centre-Val de Loire,41,Loir-et-Cher,02E,Déblais et gravats,20430.00026
2015,24,Centre-Val de Loire,41,Loir-et-Cher,02F,DEEE,2085.16442
2015,24,Centre-Val de Loire,41,Loir-et-Cher,02Z,Autres déchets,9.31018
2015,24,Centre-Val de Loire,45,Loiret,02A,Déchets dangereux,1061.20143
2015,24,Centre-Val de Loire,45,Loiret,02B,Matériaux recyclables,19512.05713
2015,24,Centre-Val de Loire,45,Loiret,02C,Déchets verts,54632.80594
2015,24,Centre-Val de Loire,45,Loiret,02D,Encombrants,48635.46958
2015,24,Centre-Val de Loire,45,Loiret,02E,Déblais et gravats,41699.51968
2015,24,Centre-Val de Loire,45,Loiret,02F,DEEE,4123.73048
2015,24,Centre-Val de Loire,45,Loiret,02Z,Autres déchets,13.90957
2015,94,Corse,2A,Corse-du-Sud,02A,Déchets dangereux,30.6156
2015,94,Corse,2A,Corse-du-Sud,02B,Matériaux recyclables,4035.96107
2015,94,Corse,2A,Corse-du-Sud,02C,Déchets verts,6367.12767
2015,94,Corse,2A,Corse-du-Sud,02D,Encombrants,9779.78911
2015,94,Corse,2A,Corse-du-Sud,02E,Déblais et gravats,2779.98
2015,94,Corse,2A,Corse-du-Sud,02F,DEEE,1922.90355
2015,94,Corse,2A,Corse-du-Sud,02Z,Autres déchets,20.243
2015,94,Corse,2B,Haute-Corse,02A,Déchets dangereux,1.36848
2015,94,Corse,2B,Haute-Corse,02B,Matériaux recyclables,4880.59795
2015,94,Corse,2B,Haute-Corse,02C,Déchets verts,3578.70333
2015,94,Corse,2B,Haute-Corse,02D,Encombrants,8301.73591
2015,94,Corse,2B,Haute-Corse,02E,Déblais et gravats,2299
2015,94,Corse,2B,Haute-Corse,02F,DEEE,1808.99645
2015,94,Corse,2B,Haute-Corse,02Z,Autres déchets,7
2015,97,Dom-Com,971,Guadeloupe,02A,Déchets dangereux,1838.159
2015,97,Dom-Com,971,Guadeloupe,02B,Matériaux recyclables,3335.9
2015,97,Dom-Com,971,Guadeloupe,02C,Déchets verts,5513.701
2015,97,Dom-Com,971,Guadeloupe,02D,Encombrants,3255.801
2015,97,Dom-Com,971,Guadeloupe,02E,Déblais et gravats,1046.08
2015,97,Dom-Com,971,Guadeloupe,02F,DEEE,1271.421
2015,97,Dom-Com,971,Guadeloupe,02Z,Autres déchets,2941.6
2015,97,Dom-Com,972,Martinique,02A,Déchets dangereux,193.953
2015,97,Dom-Com,972,Martinique,02B,Matériaux recyclables,3030.255
2015,97,Dom-Com,972,Martinique,02C,Déchets verts,5577.544
2015,97,Dom-Com,972,Martinique,02D,Encombrants,6338.632
2015,97,Dom-Com,972,Martinique,02E,Déblais et gravats,1164.15
2015,97,Dom-Com,972,Martinique,02F,DEEE,1756.064
2015,97,Dom-Com,972,Martinique,02Z,Autres déchets,4901.26
2015,97,Dom-Com,973,Guyane,02A,Déchets dangereux,43.22
2015,97,Dom-Com,973,Guyane,02B,Matériaux recyclables,2126
2015,97,Dom-Com,973,Guyane,02C,Déchets verts,947
2015,97,Dom-Com,973,Guyane,02D,Encombrants,992
2015,97,Dom-Com,973,Guyane,02E,Déblais et gravats,770
2015,97,Dom-Com,973,Guyane,02F,DEEE,249
2015,97,Dom-Com,974,Réunion,02A,Déchets dangereux,142.835
2015,97,Dom-Com,974,Réunion,02B,Matériaux recyclables,9745.81
2015,97,Dom-Com,974,Réunion,02C,Déchets verts,17280.71
2015,97,Dom-Com,974,Réunion,02D,Encombrants,27797.14
2015,97,Dom-Com,974,Réunion,02E,Déblais et gravats,15637.05
2015,97,Dom-Com,974,Réunion,02F,DEEE,3524.689
2015,97,Dom-Com,974,Réunion,02Z,Autres déchets,33.774
2015,44,Grand-Est,08,Ardennes,02A,Déchets dangereux,431.85801
2015,44,Grand-Est,08,Ardennes,02B,Matériaux recyclables,10251.87201
2015,44,Grand-Est,08,Ardennes,02C,Déchets verts,12788.093
2015,44,Grand-Est,08,Ardennes,02D,Encombrants,21069.919
2015,44,Grand-Est,08,Ardennes,02E,Déblais et gravats,10804.71301
2015,44,Grand-Est,08,Ardennes,02F,DEEE,2043.554
2015,44,Grand-Est,08,Ardennes,02Z,Autres déchets,6.122
2015,44,Grand-Est,10,Aube,02A,Déchets dangereux,343.93736
2015,44,Grand-Est,10,Aube,02B,Matériaux recyclables,4711.28784
2015,44,Grand-Est,10,Aube,02C,Déchets verts,12670.99547
2015,44,Grand-Est,10,Aube,02D,Encombrants,15553.94827
2015,44,Grand-Est,10,Aube,02E,Déblais et gravats,13730.35
2015,44,Grand-Est,10,Aube,02F,DEEE,1950.8613
2015,44,Grand-Est,10,Aube,02Z,Autres déchets,2.73299
2015,44,Grand-Est,51,Marne,02A,Déchets dangereux,2473.90091
2015,44,Grand-Est,51,Marne,02B,Matériaux recyclables,19011.48205
2015,44,Grand-Est,51,Marne,02C,Déchets verts,21829.04299
2015,44,Grand-Est,51,Marne,02D,Encombrants,35273.10058
2015,44,Grand-Est,51,Marne,02E,Déblais et gravats,24397.19127
2015,44,Grand-Est,51,Marne,02F,DEEE,3382.82068
2015,44,Grand-Est,51,Marne,02Z,Autres déchets,7.41319
2015,44,Grand-Est,52,Haute-Marne,02A,Déchets dangereux,378.01018
2015,44,Grand-Est,52,Haute-Marne,02B,Matériaux recyclables,6142.33305
2015,44,Grand-Est,52,Haute-Marne,02C,Déchets verts,9392.39623
2015,44,Grand-Est,52,Haute-Marne,02D,Encombrants,10817.43476
2015,44,Grand-Est,52,Haute-Marne,02E,Déblais et gravats,9578.60315
2015,44,Grand-Est,52,Haute-Marne,02F,DEEE,1591.61328
2015,44,Grand-Est,52,Haute-Marne,02Z,Autres déchets,10.45786
2015,44,Grand-Est,54,Meurthe-et-Moselle,02A,Déchets dangereux,502.29118
2015,44,Grand-Est,54,Meurthe-et-Moselle,02B,Matériaux recyclables,20026.87812
2015,44,Grand-Est,54,Meurthe-et-Moselle,02C,Déchets verts,13194.73102
2015,44,Grand-Est,54,Meurthe-et-Moselle,02D,Encombrants,35165.7323
2015,44,Grand-Est,54,Meurthe-et-Moselle,02E,Déblais et gravats,27227.31872
2015,44,Grand-Est,54,Meurthe-et-Moselle,02F,DEEE,1688.48061
2015,44,Grand-Est,54,Meurthe-et-Moselle,02Z,Autres déchets,10.74513
2015,44,Grand-Est,55,Meuse,02A,Déchets dangereux,270.57082
2015,44,Grand-Est,55,Meuse,02B,Matériaux recyclables,6323.48317
2015,44,Grand-Est,55,Meuse,02C,Déchets verts,6827.48098
2015,44,Grand-Est,55,Meuse,02D,Encombrants,12044.62765
2015,44,Grand-Est,55,Meuse,02E,Déblais et gravats,6152.0969
2015,44,Grand-Est,55,Meuse,02F,DEEE,812.19618
2015,44,Grand-Est,55,Meuse,02Z,Autres déchets,9.871
2015,44,Grand-Est,57,Moselle,02A,Déchets dangereux,1929.92222
2015,44,Grand-Est,57,Moselle,02B,Matériaux recyclables,43563.62373
2015,44,Grand-Est,57,Moselle,02C,Déchets verts,48375.21142
2015,44,Grand-Est,57,Moselle,02D,Encombrants,64169.49867
2015,44,Grand-Est,57,Moselle,02E,Déblais et gravats,69586.90828
2015,44,Grand-Est,57,Moselle,02F,DEEE,5976.57322
2015,44,Grand-Est,57,Moselle,02Z,Autres déchets,51.97291
2015,44,Grand-Est,67,Bas-Rhin,02A,Déchets dangereux,1386.02973
2015,44,Grand-Est,67,Bas-Rhin,02B,Matériaux recyclables,42452.97965
2015,44,Grand-Est,67,Bas-Rhin,02C,Déchets verts,48480.55377
2015,44,Grand-Est,67,Bas-Rhin,02D,Encombrants,53880.20514
2015,44,Grand-Est,67,Bas-Rhin,02E,Déblais et gravats,50849.90547
2015,44,Grand-Est,67,Bas-Rhin,02F,DEEE,7357.35056
2015,44,Grand-Est,67,Bas-Rhin,02Z,Autres déchets,8984.74205
2015,44,Grand-Est,68,Haut-Rhin,02A,Déchets dangereux,1027.26144
2015,44,Grand-Est,68,Haut-Rhin,02B,Matériaux recyclables,25698.33787
2015,44,Grand-Est,68,Haut-Rhin,02C,Déchets verts,29708.95572
2015,44,Grand-Est,68,Haut-Rhin,02D,Encombrants,37617.49982
2015,44,Grand-Est,68,Haut-Rhin,02E,Déblais et gravats,40047.90045
2015,44,Grand-Est,68,Haut-Rhin,02F,DEEE,4145.49983
2015,44,Grand-Est,68,Haut-Rhin,02Z,Autres déchets,1908.17613
2015,44,Grand-Est,88,Vosges,02A,Déchets dangereux,1028.99463
2015,44,Grand-Est,88,Vosges,02B,Matériaux recyclables,18583.79145
2015,44,Grand-Est,88,Vosges,02C,Déchets verts,20567.44911
2015,44,Grand-Est,88,Vosges,02D,Encombrants,20944.08386
2015,44,Grand-Est,88,Vosges,02E,Déblais et gravats,18477.51662
2015,44,Grand-Est,88,Vosges,02F,DEEE,3448.95646
2015,44,Grand-Est,88,Vosges,02Z,Autres déchets,31.08441
2015,32,Hauts-de-France,02,Aisne,02A,Déchets dangereux,997.48903
2015,32,Hauts-de-France,02,Aisne,02B,Matériaux recyclables,17169.09608
2015,32,Hauts-de-France,02,Aisne,02C,Déchets verts,27463.46208
2015,32,Hauts-de-France,02,Aisne,02D,Encombrants,35215.7231
2015,32,Hauts-de-France,02,Aisne,02E,Déblais et gravats,23183.226
2015,32,Hauts-de-France,02,Aisne,02F,DEEE,3405.31538
2015,32,Hauts-de-France,02,Aisne,02Z,Autres déchets,280.09701
2015,32,Hauts-de-France,59,Nord,02A,Déchets dangereux,6872.45673
2015,32,Hauts-de-France,59,Nord,02B,Matériaux recyclables,77246.5705
2015,32,Hauts-de-France,59,Nord,02C,Déchets verts,101753.8775
2015,32,Hauts-de-France,59,Nord,02D,Encombrants,105390.9582
2015,32,Hauts-de-France,59,Nord,02E,Déblais et gravats,194379.4523
2015,32,Hauts-de-France,59,Nord,02F,DEEE,9198.96392
2015,32,Hauts-de-France,59,Nord,02Z,Autres déchets,27449.48456
2015,32,Hauts-de-France,60,Oise,02A,Déchets dangereux,1952.43412
2015,32,Hauts-de-France,60,Oise,02B,Matériaux recyclables,14720.63831
2015,32,Hauts-de-France,60,Oise,02C,Déchets verts,46036.99891
2015,32,Hauts-de-France,60,Oise,02D,Encombrants,67857.63118
2015,32,Hauts-de-France,60,Oise,02E,Déblais et gravats,47763.73805
2015,32,Hauts-de-France,60,Oise,02F,DEEE,4310.32803
2015,32,Hauts-de-France,60,Oise,02Z,Autres déchets,12.79035
2015,32,Hauts-de-France,62,Pas-de-Calais,02A,Déchets dangereux,3207.99675
2015,32,Hauts-de-France,62,Pas-de-Calais,02B,Matériaux recyclables,37753.1234
2015,32,Hauts-de-France,62,Pas-de-Calais,02C,Déchets verts,65348.5891
2015,32,Hauts-de-France,62,Pas-de-Calais,02D,Encombrants,69715.29618
2015,32,Hauts-de-France,62,Pas-de-Calais,02E,Déblais et gravats,78561.6407
2015,32,Hauts-de-France,62,Pas-de-Calais,02F,DEEE,6254.02746
2015,32,Hauts-de-France,62,Pas-de-Calais,02Z,Autres déchets,110.47557
2015,32,Hauts-de-France,80,Somme,02A,Déchets dangereux,892.27256
2015,32,Hauts-de-France,80,Somme,02B,Matériaux recyclables,11829.31662
2015,32,Hauts-de-France,80,Somme,02C,Déchets verts,33719.29425
2015,32,Hauts-de-France,80,Somme,02D,Encombrants,41936.81008
2015,32,Hauts-de-France,80,Somme,02E,Déblais et gravats,28483.15454
2015,32,Hauts-de-France,80,Somme,02F,DEEE,2063.52429
2015,32,Hauts-de-France,80,Somme,02Z,Autres déchets,9.90478
2015,11,Ile-de-France,75,Paris,02A,Déchets dangereux,61.26207
2015,11,Ile-de-France,75,Paris,02B,Matériaux recyclables,802.91042
